Id,Descripción,Localización,Enlace,Precio,Última Actualización,Consumo Energético,Emisiones Co2,Tipo De Operación,Timestamp_Scrapeo,Superficie Construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie Útil,Planta,Tipo De Casa
7e6fc7bb-f9e9-4f21-a3ed-9a6eb02d6a75,Piso en venta en Calle Valle del Jerte,Zona Suroeste (Torrejón de Ardoz),https://www.pisos.com/comprar/piso-zona_suroeste-45835133383_100500/,375000.0,2024-10-02,Consumo:49 kWh/m² año,Emisiones:9 Kg CO₂/m² año,compra,2024-11-06T01:28:15.139762,120.0,3,2,Menos de 5 años,En buen estado,No especificado,1ª,Piso
e66b1a4e-34c4-4612-be5e-8c89ffb0d3f4,Chalet adosado en venta en Calle de la Fuente,Pedrezuela,https://www.pisos.com/comprar/chalet_adosado-pedrezuela_centro_urbano-45000552134_522139/,230000.0,2024-11-04,,,compra,2024-11-06T01:28:17.740958,125.0,3,3,Entre 20 y 30 años,En buen estado,115.0,No especificado,Chalet
11184ba1-d9df-4624-b8dc-2ed0725ec7f3,"Piso en venta en Calle del Río Torote, 27",Zona Sureste (Torrejón de Ardoz),https://www.pisos.com/comprar/piso-zona_sureste-22519036305_101800/,77000.0,2024-06-04,,,compra,2024-11-06T01:28:20.837267,65.0,3,1,Entre 30 y 50 años,No especificado,No especificado,No especificado,Piso
80b7db3c-934f-44a1-afcf-eb1e8c1097c2,"Piso en venta en Calle del Capitán Blanco Argibay, cerca de Calle de los Voluntarios Catalanes",Valdeacederas (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-valdeacederas28039-48415553306_104700/,320000.0,2024-10-30,,,compra,2024-11-06T01:28:23.316378,45.0,1,1,Entre 20 y 30 años,En buen estado,40.0,No especificado,Piso
18927b11-3001-47c9-aca1-225b9a305802,Piso en venta en Calle de Cáceres,Casco Antiguo (Alcorcón),https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28922-48345310793_501113/,248000.0,2024-11-05,Consumo:242 kWh/m² año,Emisiones:48 Kg CO₂/m² año,compra,2024-11-06T01:28:26.010720,90.0,3,1,Entre 30 y 50 años,En buen estado,72.0,1ª,Piso
05eb0839-b7d0-429d-9de3-c680167d045b,Piso en venta en Golf-El Carralero,Golf-El Carralero (Majadahonda),https://www.pisos.com/comprar/piso-golf_el_carralero28222-48378083189_516363/,1180000.0,2024-10-11,Consumo:154 kWh/m² año,Emisiones:31 Kg CO₂/m² año,compra,2024-11-06T01:28:28.498222,215.0,4,4,Entre 10 y 20 años,En buen estado,203.0,4ª,Piso
6397ffd0-c261-4ff1-9676-d136e829ca90,"Piso en venta en Calle del Príncipe de Vergara, cerca de Calle de Diego de León",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-47554256255_109300/,2469000.0,2024-10-29,,,compra,2024-11-06T01:28:31.179561,271.0,4,4,Más de 50 años,No especificado,271.0,No especificado,Piso
8ea12c24-99a4-4fb0-8d15-bc22ca57cb29,Piso en venta en San Diego,San Diego (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-san_diego28018-47545778507_100200/,129900.0,2024-10-15,,,compra,2024-11-06T01:28:33.725980,46.0,2,1,Más de 50 años,En buen estado,No especificado,2ª,Piso
e0ee800c-2255-4d59-a2e0-c9285ffead15,Casa adosada en venta en Tielmes,Tielmes,https://www.pisos.com/comprar/casa_adosada-tielmes_centro_urbano-43381503600_106700/,244900.0,2024-10-21,,,compra,2024-11-06T01:28:36.421065,176.0,4,3,Entre 10 y 20 años,No especificado,No especificado,No especificado,Casa
af214229-0577-4dca-a455-ac4e5da7325d,Chalet en venta en Colmenar de Oreja,Colmenar de Oreja,https://www.pisos.com/comprar/chalet-colmenar_de_oreja_centro_urbano-45040684395_107700/,191950.0,2024-10-22,,,compra,2024-11-06T01:28:38.870580,174.0,3,1,Entre 20 y 30 años,No especificado,172.0,No especificado,Chalet
84d54ba7-b55f-45b5-baf0-602dac924c9e,Piso en venta en Calle de Santoña,Naranjo-La Serna (Fuenlabrada),https://www.pisos.com/comprar/piso-naranjo_la_serna28941-45900680413_524295/,200000.0,2024-07-16,,,compra,2024-11-06T01:28:41.516784,88.0,3,1,No especificado,Reformado,82.0,4ª,Piso
d0c902d1-00c4-4968-8148-0bcb732883a2,Piso en venta en Paseo de Ronda,Brunete,https://www.pisos.com/comprar/piso-brunete_centro_urbano-48337662988_514034/,244000.0,2024-10-29,,,compra,2024-11-06T01:28:43.992439,110.0,3,2,Entre 20 y 30 años,En buen estado,108.0,1ª,Piso
44a0e5fc-f16c-4260-9833-74fbc863a4c3,Casa adosada en venta en Calle Mayor,Griñón,https://www.pisos.com/comprar/casa_adosada-grinon_centro_urbano-48368089201_100500/,189000.0,2024-10-22,,,compra,2024-11-06T01:28:46.669014,72.0,2,1,Más de 50 años,En buen estado,54.0,No especificado,Casa
81fad794-98cc-4d17-b020-2d0986a4efdb,Piso en venta en San Diego,San Diego (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-san_diego28053-47517412114_108500/,219000.0,2024-11-05,,,compra,2024-11-06T01:28:49.137924,96.0,3,2,No especificado,No especificado,No especificado,No especificado,Piso
b1bde815-1f7f-4ae2-a466-b58cc48f86fd,Casa en venta en Paseo de los Tilos,Guadarrama,https://www.pisos.com/comprar/casa-guadarrama_centro_urbano-32582329327_101800/,549900.0,2024-10-01,Consumo:325 kWh/m² año,Emisiones:72 Kg CO₂/m² año,compra,2024-11-06T01:28:51.759015,292.0,4,3,Entre 20 y 30 años,No especificado,No especificado,No especificado,Casa
9b7710f4-a4f2-4ad9-8928-09146cd0b1be,Chalet en venta en Las Lomas,Montepríncipe (Boadilla del Monte),https://www.pisos.com/comprar/chalet-boadilla_del_monte_monteprincipe28669-48374432048_102100/,2920000.0,2024-11-04,,,compra,2024-11-06T01:28:54.244052,732.0,5,7,No especificado,No especificado,No especificado,No especificado,Chalet
2f953faa-3181-4449-beb6-02bc4ef2ab49,Chalet pareado en venta en Club de Golf-Molino de La Hoz,Club de Golf-Molino de la Hoz (Las Rozas de Madrid),https://www.pisos.com/comprar/chalet_pareado-club_de_golf_molino_de_la_hoz28290-45086620764_992673/,995000.0,2024-10-11,,,compra,2024-11-06T01:28:56.907772,500.0,6,5,Entre 20 y 30 años,En buen estado,500.0,No especificado,Chalet
f0adf95a-543e-4d93-bd81-14b1dbb145e0,"Piso en venta en Calle de la Princesa, 16",Casco Antiguo (Alcorcón),https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-44261804861_526072/,190000.0,2024-09-17,,,compra,2024-11-06T01:28:59.392020,70.0,3,1,Más de 50 años,En buen estado,65.0,3ª,Piso
3ff23a79-1012-4c85-bb77-178b6cc482de,Casa en venta en Pr,Prádena del Rincón,https://www.pisos.com/comprar/casa-pradena_del_rincon_centro_urbano-47565470493_100500/,135000.0,2024-10-31,,,compra,2024-11-06T01:29:02.128107,99.0,3,2,No especificado,No especificado,No especificado,No especificado,Casa
e2801e5f-c250-42df-b638-a7d8d5231073,"Casa adosada en venta en Carretera de Madrid, 20, cerca de Calle de Madrid",Aldea del Fresno,https://www.pisos.com/comprar/casa_adosada-aldea_del_fresno_centro_urbano-42573032011_101800/,188000.0,2024-10-24,Consumo:15 kWh/m² año,Emisiones:3 Kg CO₂/m² año,compra,2024-11-06T01:29:04.577009,78.0,3,1,Más de 50 años,No especificado,No especificado,No especificado,Casa
dcd6563c-0fe9-42c6-a204-ca35fe7dbe7e,Piso en venta en Avenida del Dos de Mayo,Sevilla la Nueva,https://www.pisos.com/comprar/piso-sevilla_la_nueva_centro_urbano-48380284131_100500/,204900.0,2024-10-02,,,compra,2024-11-06T01:29:07.249472,62.0,2,2,Entre 10 y 20 años,No especificado,60.0,2ª,Piso
f9012936-e48a-4c70-a4cf-26e9546c1211,"Piso en venta en Calle de Fernán González, cerca de Calle del Alcalde Sáinz de Baranda",Ibiza (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/piso-ibiza28009-47569025379_998146/,730000.0,2024-11-05,,,compra,2024-11-06T01:29:09.716409,116.0,3,2,Más de 50 años,En buen estado,108.0,1ª,Piso
57120f7c-f323-4e91-a2de-4529a6b685c5,Piso en venta en Calle de la Tenería,Zona Calle Casa Amarilla (Galapagar),https://www.pisos.com/comprar/piso-zona_calle_casa_amarilla28260-45032755595_101800/,204900.0,2024-10-07,,,compra,2024-11-06T01:29:12.357851,85.0,2,2,Entre 20 y 30 años,No especificado,No especificado,2ª,Piso
7bcbb47f-9d52-4c32-98be-09f48605e079,Piso en venta en Calle de Fuente Cisneros,Parque Oeste-Fuente Cisneros-Campodón (Alcorcón),https://www.pisos.com/comprar/piso-parque_oeste_fuente_cisneros_campodon-48386295081_100500/,319000.0,2024-11-04,,,compra,2024-11-06T01:29:14.910504,80.0,2,2,No especificado,En buen estado,No especificado,1ª,Piso
124f0ff4-766c-481c-b64e-6fc0da5d5219,Casa rústica en venta en Calle de Villaamil,Centro (Móstoles),https://www.pisos.com/comprar/casa_rustica-mostoles_centro28934-45021565718_523618/,350000.0,2024-10-29,,,compra,2024-11-06T01:29:17.474303,181.0,8,2,Más de 50 años,A reformar,170.0,No especificado,Casa
8e2b6f48-f05e-41c8-9eeb-ea669d8c6be2,Piso en venta en Centro,Centro (Galapagar),https://www.pisos.com/comprar/piso-galapagar_centro-47545347906_103800/,210000.0,2024-10-28,Consumo:232 kWh/m² año,Emisiones:47 Kg CO₂/m² año,compra,2024-11-06T01:29:20.085308,122.0,4,2,Entre 30 y 50 años,En buen estado,98.0,2ª,Piso
7eed6b74-4afa-4e8a-9cbb-6ff0ac13f91e,Piso en venta en Parla Este,Parla Este (Parla),https://www.pisos.com/comprar/piso-parla_este28983-49260042529_100200/,239900.0,2024-11-05,Consumo:32 kWh/m² año,Emisiones:151 Kg CO₂/m² año,compra,2024-11-06T01:29:22.644475,110.0,3,2,Entre 10 y 20 años,En buen estado,No especificado,3ª,Piso
6195423d-c9b2-429c-a283-4b128a2d4b2f,Piso en venta en Puerta del Angel,Puerta del Ángel (Distrito Latina. Madrid Capital),https://www.pisos.com/comprar/piso-puerta_del_angel-48336867837_100500/,344000.0,2024-11-04,,,compra,2024-11-06T01:29:25.308862,115.0,3,2,Más de 50 años,Reformado,105.0,Bajo,Piso
68137ece-6ad3-4c4c-a556-8dc9e161c573,Chalet en venta en Villanueva de Perales,Villanueva de Perales,https://www.pisos.com/comprar/chalet-villanueva_de_perales_centro_urbano-44178228554_100500/,339000.0,2024-09-13,,,compra,2024-11-06T01:29:27.766937,288.0,4,4,Entre 20 y 30 años,No especificado,No especificado,No especificado,Chalet
a641f75d-6ad2-4982-96e6-36072f15fa4c,"Casa pareada en venta en Calle de los Robles, cerca de Calle Encinas",Cubas de La Sagra,https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-45902872814_101800/,329900.0,2024-09-26,Consumo:110 kWh/m² año,Emisiones:24 Kg CO₂/m² año,compra,2024-11-06T01:29:30.462011,176.0,3,3,Entre 10 y 20 años,No especificado,No especificado,No especificado,Casa
da17dadd-e16e-42fa-ad9c-c909f807c813,"Piso en venta en Colonia, Avenida de Meco","Colonia, Avenida de Meco (Distrito El Val. Alcalá de Henares)",https://www.pisos.com/comprar/piso-colonia_avenida_de_meco28805-45864487808_100200/,209900.0,2024-10-10,Consumo:333 kWh/m² año,Emisiones:79 Kg CO₂/m² año,compra,2024-11-06T01:29:32.995990,115.0,4,2,Entre 30 y 50 años,En buen estado,No especificado,7ª,Piso
669ed00c-4b15-4e03-87b9-439c7f972f5d,Chalet unifamiliar en venta en Avenida del Castillo,Castillo-Campodón (Villaviciosa de Odón),https://www.pisos.com/comprar/chalet_unifamiliar-castillo_campodon-47509101253_514034/,730000.0,2024-09-17,,,compra,2024-11-06T01:29:35.680475,500.0,5,3,Entre 30 y 50 años,A reformar,480.0,No especificado,Chalet
adee3219-002d-4098-839b-442860bdd427,"Piso en venta en Calle de Fernán González, cerca de Calle del Doctor Castelo",Ibiza (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/piso-ibiza28009-47594166574_109300/,959000.0,2024-11-01,,,compra,2024-11-06T01:29:38.124599,91.0,3,3,No especificado,En buen estado,75.0,No especificado,Piso
4d016d5c-f892-421c-a18c-9acab304cb4f,Piso en venta en Salamanca,Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-lista_barrio28006-48391422368_109300/,750000.0,2024-11-04,,,compra,2024-11-06T01:29:40.816445,74.0,2,2,No especificado,No especificado,70.0,No especificado,Piso
764558b9-8f6a-4f6d-891b-48d863479c49,Piso en venta en Loeches,Loeches,https://www.pisos.com/comprar/piso-loeches_centro_urbano-47574510198_100200/,69900.0,2024-10-01,Consumo:242 kWh/m² año,Emisiones:50 Kg CO₂/m² año,compra,2024-11-06T01:29:43.394031,80.0,4,No especificado,Más de 50 años,En buen estado,No especificado,No especificado,Piso
bce6bd7e-583a-485e-b7b7-314a93d33650,Dúplex en venta en Calle del General Sanjurjo,Valdetorres de Jarama,https://www.pisos.com/comprar/duplex-valdetorres_de_jarama_centro_urbano28150-48387585396_522706/,162000.0,2024-10-25,,,compra,2024-11-06T01:29:46.105816,80.0,2,2,Entre 20 y 30 años,En buen estado,64.0,1ª,Dúplex
97dcadae-695d-466a-945b-153926261b66,"Piso en venta en Calle de los Tintes, cerca de Calle Rincón de la Chorreta",El Olivar-La Magdalena (Colmenar Viejo),https://www.pisos.com/comprar/piso-el_olivar_la_magdalena-47583428060_528821/,245800.0,2024-11-05,,,compra,2024-11-06T01:29:48.577774,63.0,2,1,Menos de 5 años,A estrenar,60.0,Bajo,Piso
6a569826-a6ff-4980-b64e-3ce8836ae9f7,Dúplex en venta en Casco Urbano,Centro (Villaviciosa de Odón),https://www.pisos.com/comprar/duplex-villaviciosa_de_odon_centro-48350336734_100500/,325000.0,2024-10-22,,,compra,2024-11-06T01:29:51.278222,112.0,3,2,Entre 20 y 30 años,En buen estado,No especificado,1ª,Dúplex
da04ed3f-52a7-4521-b90f-afc5ba5fec00,Piso en venta en Salamanca,Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-goya28001-48405581141_100500/,595000.0,2024-10-04,,,compra,2024-11-06T01:29:53.746733,46.0,1,1,Más de 50 años,No especificado,39.0,1ª,Piso
c6ac910b-cd8b-4dcc-9203-5c1a06ca66bf,"Casa en venta en Avenida del Vaíllo, cerca de Calle Alemania",Centro (Villaviciosa de Odón),https://www.pisos.com/comprar/casa-villaviciosa_de_odon_centro-47517205124_514034/,690000.0,2024-10-22,,,compra,2024-11-06T01:29:56.424382,250.0,4,4,Entre 10 y 20 años,Reformado,240.0,No especificado,Casa
b905a47c-3176-446d-ac03-9b3815ccc5ec,"Piso en venta en Calle Principal, cerca de Calle Diez",Centro-Parque de La Manguilla (El Escorial),https://www.pisos.com/comprar/piso-centro_parque_de_la_manguilla-47516076265_991741/,208000.0,2024-09-19,Consumo:111 kWh/m² año,Emisiones:24 Kg CO₂/m² año,compra,2024-11-06T01:29:58.868331,122.0,3,2,No especificado,En buen estado,122.0,3ª,Piso
0021aa8c-aef6-4fc8-8449-23e11b3045f2,Piso en venta en San Sebastian de los Reyes,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),https://www.pisos.com/comprar/piso-ciudalcampo_fuente_del_fresno28703-45886058975_101000/,217000.0,2024-10-31,,,compra,2024-11-06T01:30:01.534792,83.0,1,1,No especificado,No especificado,No especificado,No especificado,Piso
5f96bedb-d1e4-4010-8409-bda9def67b52,Piso en venta en Calle de Carretas,Sol (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-sol_barrio28012-48397450222_100500/,625000.0,2024-10-30,Consumo:283 kWh/m² año,Emisiones:59 Kg CO₂/m² año,compra,2024-11-06T01:30:04.090084,93.0,2,2,Más de 50 años,No especificado,No especificado,4ª,Piso
10d38dcd-69d9-4cee-aff1-deb031df2d59,Piso en venta en Calle del Roble,Castillejos (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-castillejos28020-46685696267_108900/,319000.0,2024-08-27,,,compra,2024-11-06T01:30:06.779281,37.0,No especificado,No especificado,No especificado,No especificado,No especificado,2ª,Piso
398328ee-562c-41b6-89b0-977e0249b217,Casa en venta en Calle del Monte Almenara,El Olivar de Mirabal (Boadilla del Monte),https://www.pisos.com/comprar/casa-el_olivar_de_mirabal28660-45904268489_994534/,950000.0,2024-07-29,Consumo:44 kWh/m² año,Emisiones:44 Kg CO₂/m² año,compra,2024-11-06T01:30:09.222260,340.0,5,3,No especificado,A estrenar,178.0,No especificado,Casa
e76c9828-bf5c-44df-8c65-2da5feef21df,Casa en venta en Camino Cercado,Estremera,https://www.pisos.com/comprar/casa-estremera_centro_urbano-43407630984_519303/,120000.0,2024-11-04,,,compra,2024-11-06T01:30:11.873322,3.0,3,1,Entre 30 y 50 años,En buen estado,90.0,No especificado,Casa
286b075e-d48c-458f-9dee-3f7b530f9247,"Piso en venta en Calle de los Mártires, cerca de Calle de la Esperanza",Brunete,https://www.pisos.com/comprar/piso-brunete_centro_urbano-43364007582_100500/,199900.0,2024-09-13,,,compra,2024-11-06T01:30:14.339454,69.0,3,2,No especificado,No especificado,No especificado,1ª,Piso
c22b7ec3-8fe2-4406-9ba9-cdbbcd6a7786,Dúplex en venta en Calle de la Playa Frexeira,Parque de La Coruña-Las Suertes (Collado Villalba),https://www.pisos.com/comprar/duplex-parque_de_la_coruna_las_suertes-48343221493_100500/,300000.0,2024-10-18,,,compra,2024-11-06T01:30:17.019294,175.0,5,2,Más de 50 años,A reformar,151.0,3ª,Dúplex
f7597c1a-8fff-4911-8d3b-d8d52859471c,Piso en venta en Calle del Empecinado,Casco Histórico (Distrito Centro. Alcalá de Henares),https://www.pisos.com/comprar/piso-centro_casco_historico28801-46712423998_993574/,445000.0,2024-11-05,,,compra,2024-11-06T01:30:19.487656,164.0,4,2,No especificado,En buen estado,160.0,1ª,Piso
0904191f-2526-49f5-8124-e3535b77a905,Piso en venta en Avenida de España,Naranjo-La Serna (Fuenlabrada),https://www.pisos.com/comprar/piso-naranjo_la_serna28941-47562537780_996012/,175000.0,2024-11-05,,,compra,2024-11-06T01:30:22.140338,63.0,1,1,Menos de 5 años,A estrenar,54.0,Bajo,Piso
a778c95c-0c59-468a-b072-259fee064b97,Piso en venta en Calle de Cabo de Creus,Entrevías (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-48428054285_108900/,205000.0,2024-10-30,,,compra,2024-11-06T01:30:24.688436,107.0,3,2,Entre 30 y 50 años,No especificado,82.0,No especificado,Piso
363c7fa6-fe1c-46c8-b680-97dc2461868a,Piso en venta en Costanilla de San Andrés,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-centro_palacio28005-45096088037_100500/,280000.0,2024-09-20,,,compra,2024-11-06T01:30:27.365930,50.0,2,1,Más de 50 años,En buen estado,46.0,2ª,Piso
2384310c-5c8b-4943-b728-0062ad0b7896,Casa en venta en Calle Prado Egido,La Serna del Monte,https://www.pisos.com/comprar/casa-la_serna_del_monte_centro_urbano-45026354487_101800/,219000.0,2024-11-03,,,compra,2024-11-06T01:30:29.983605,127.0,3,1,Entre 30 y 50 años,No especificado,No especificado,No especificado,Casa
605976df-936e-4f25-bc4f-0f001e723b39,Piso en venta en Noreste,Zona Noreste (Torrejón de Ardoz),https://www.pisos.com/comprar/piso-zona_noreste-48415121505_100500/,199900.0,2024-10-31,,,compra,2024-11-06T01:30:32.501411,73.0,3,1,Más de 50 años,En buen estado,No especificado,2ª,Piso
920276a1-ecf9-4b9f-99d3-2865f561be8c,Piso en venta en Casco Antiguo,Casco Antiguo (San Sebastián de los Reyes),https://www.pisos.com/comprar/piso-san_sebastian_de_los_reyes_casco_antiguo28701-41750997705_513137/,205000.0,2024-02-13,,,compra,2024-11-06T01:30:35.108481,70.0,2,1,No especificado,Reformado,70.0,2ª,Piso
8dba0cda-c00a-41e3-94e1-f580a7c7d983,"Chalet en venta en Paracuellos de Jarama, Zona de - Casco Urbano",Paracuellos de Jarama,https://www.pisos.com/comprar/chalet-paracuellos_de_jarama_centro_urbano-48405055653_104700/,550000.0,2024-11-04,,,compra,2024-11-06T01:30:37.567364,233.0,4,3,Entre 10 y 20 años,No especificado,220.0,No especificado,Chalet
4b1616d8-952e-41ca-98bd-b113375b28ad,Casa en venta en Calle del Convento,Villarejo de Salvanés,https://www.pisos.com/comprar/casa-villarejo_de_salvanes_centro_urbano-45855304002_527883/,125000.0,2024-11-04,,,compra,2024-11-06T01:30:40.168373,180.0,6,3,Más de 50 años,A reformar,150.0,No especificado,Casa
457e5e22-e779-48e3-b8a7-0e9859b05f23,Piso en venta en Calle del Almendro,El Molar,https://www.pisos.com/comprar/piso-el_molar_el_molar-45005310334_522139/,169900.0,2024-08-14,,,compra,2024-11-06T01:30:42.624375,93.0,3,2,Entre 20 y 30 años,A reformar,83.0,2ª,Piso
f71ad52c-dbfe-484e-8fb8-234234ff3daa,Piso en venta en Montserrat,Montserrat (San Fernando de Henares),https://www.pisos.com/comprar/piso-san_fernando_de_henares_montserrat-47522214451_991741/,217000.0,2024-09-13,Consumo:234 kWh/m² año,Emisiones:54 Kg CO₂/m² año,compra,2024-11-06T01:30:45.243234,78.0,3,1,No especificado,En buen estado,78.0,1ª,Piso
cf25f68c-a88f-4bdf-ac0a-8f355b774ee7,Piso en venta en San Andrés,San Andrés (Distrito Villaverde. Madrid Capital),https://www.pisos.com/comprar/piso-villaverde_san_andres28021-48369855732_997950/,175000.0,2024-11-04,,,compra,2024-11-06T01:30:47.695595,97.0,3,1,No especificado,En buen estado,91.0,3ª,Piso
